state,county,tract,white,black,api,native,multiple,hispanic
01,001,020100,0.8377812663526949,0.11355311355311355,0.007326007326007327,0.006802721088435375,0.011512297226582941,0.023024594453165882
01,001,020200,0.3894785417628058,0.560221504383941,0.0023073373327180437,0.0023073373327180437,0.011075219197046609,0.03461005999077065
01,001,020300,0.7540106951871658,0.19221628045157457,0.006535947712418301,0.00267379679144385,0.01871657754010695,0.02584670231729055
01,001,020400,0.9190421892816422,0.04355758266818701,0.004789053591790195,0.002508551881413912,0.010718358038768533,0.019384264538198408
01,001,020500,0.784638274130556,0.13185791333457317,0.027989585270596983,0.004091500836897898,0.01841175376604054,0.033010972661335306
01,001,020600,0.7288597926895799,0.20130932896890344,0.0016366612111292963,0.002727768685215494,0.01745771958537916,0.048008728859792696
01,001,020700,0.7940463828314296,0.1502249913464867,0.004845967462789893,0.0024229837313949464,0.014537902388369679,0.03392177223952925
01,001,020801,0.863356053229471,0.0902304446608244,0.00519311911716975,0.008114248620577734,0.014605647517039922,0.018500486854917234
01,001,020802,0.8294016110471808,0.13233601841196782,0.0064250095895665525,0.00450709627924818,0.012082853855005756,0.015247410817031076
01,001,020900,0.8442406068089608,0.11942141471158933,0.003351561121890986,0.002469571352972305,0.013582642441347678,0.016934203563238662
01,001,021000,0.7632215693052197,0.20774282751469064,0.0010369858278603526,0.006221914967162116,0.00829588662288282,0.013480815762184586
01,001,021100,0.4323183599638227,0.542659029243292,0.0003014772384684956,0.004220681338558938,0.008742839915586371,0.011757612300271328
01,003,010100,0.7510515247108307,0.21608832807570977,0.0015772870662460567,0.016824395373291272,0.01025236593059937,0.004206098843322818
01,003,010200,0.8454639530872715,0.09348051052086927,0.0037944118661607453,0.024836150396688513,0.016557433597792343,0.01586754053121766
01,003,010300,0.7723202865182911,0.18265541059094398,0.004476848298797647,0.008825786646201074,0.015349194167306216,0.016372473778459965
01,003,010400,0.9089949324324325,0.052787162162162164,0.0023226351351351353,0.0071790540540540545,0.013724662162162162,0.014991554054054054
01,003,010500,0.8075244231968407,0.1376013302847641,0.012679276657659532,0.012471419663271671,0.0139264186239867,0.015797131573477452
01,003,010600,0.38771824202287775,0.5562913907284768,0.0009030704394942804,0.009030704394942805,0.01836243226971704,0.02769416014449127
01,003,010701,0.9262034802489522,0.028070621110123206,0.014225835132732123,0.00393750793852407,0.007239933951479742,0.020322621618188746
01,003,010703,0.8632978723404254,0.08130699088145894,0.015577507598784191,0.0035714285714285713,0.01018237082066869,0.026063829787234042
01,003,010704,0.8754455445544552,0.06475247524752474,0.011485148514851483,0.004356435643564355,0.013267326732673263,0.030693069306930686
01,003,010705,0.8045284836805974,0.12332891725882211,0.01963145850897266,0.005901481392267855,0.012886908346380824,0.033722750812959175
01,003,010800,0.726305045202683,0.2378244386118402,0.009915427238261885,0.0016039661708953047,0.008457276173811607,0.01589384660250802
01,003,010903,0.7642622316766583,0.18274995165345195,0.0032875652678398763,0.006961902920131503,0.011989943918004255,0.030748404563914134
01,003,010904,0.9177159590043925,0.020058565153733533,0.003953147877013178,0.014348462664714496,0.016544655929721815,0.0273792093704246
01,003,010905,0.8361702127659574,0.05118898623279099,0.004630788485607009,0.005381727158948686,0.01276595744680851,0.08986232790988735
01,003,010906,0.8857009563797528,0.043853510613482624,0.004198740377886634,0.00536505714952181,0.00933053417308141,0.05155120130627479
01,003,011000,0.8236799255640848,0.06489881367759945,0.00209351011863224,0.010234938357757618,0.016282856478250757,0.08280995580367528
01,003,011101,0.8925678894711766,0.052405907575035715,0.007622677465459741,0.002143878037160552,0.006431634111481656,0.03882801333968556
01,003,011102,0.8963381798599892,0.04200323101777059,0.004846526655896607,0.004308023694130317,0.011039310716208938,0.041464728056004305
01,003,011201,0.9371158392434988,0.025768321513002363,0.006855791962174941,0.00023640661938534278,0.007565011820330969,0.022458628841607566
01,003,011202,0.741954590325765,0.2254689042448174,0.004343534057255676,0.0017769002961500495,0.006910167818361303,0.019545903257650543
01,003,011300,0.9202769093345243,0.040643144260830724,0.001786511835640911,0.0024564537740062527,0.010272443054935238,0.024564537740062526
01,003,011401,0.8112211221122111,0.08986327204148985,0.004431871758604431,0.006789250353606789,0.014615747289014614,0.07307873644507307
01,003,011403,0.8495604395604396,0.02098901098901099,0.006923076923076923,0.004835164835164835,0.012197802197802199,0.1054945054945055
01,003,011405,0.9613677890890107,0.0013051422605063953,0.0073087966588358125,0.006003654398329417,0.011224223440355,0.012790394152962672
01,003,011406,0.8919553728714033,0.0064591896652965355,0.014092777451556076,0.006752789195537286,0.023487962419260128,0.05725190839694656
01,003,011407,0.9401923881221248,0.011292346298619827,0.007528230865746551,0.005437055625261398,0.02363028021748223,0.011919698870765372
01,003,011408,0.9584295612009238,0.0023094688221709007,0.0,0.016166281755196306,0.016166281755196306,0.006928406466512702
01,003,011501,0.8297231116971183,0.06686758334902997,0.007534375588623096,0.0069692974194763635,0.012243360331512531,0.07666227161424
01,003,011502,0.6855675007135383,0.15907144895823427,0.01151174959566169,0.0053277518789839225,0.01350965655028066,0.12501189230330131
01,003,011601,0.9232546624855587,0.00957253672223139,0.0059415745172470705,0.007096880673378445,0.015679154976068657,0.03845519062551576
01,003,011602,0.9335378323108383,0.023312883435582816,0.003680981595092024,0.005521472392638036,0.013905930470347645,0.02004089979550102
01,003,990000,,,,,,
01,005,950100,0.46204819277108433,0.48042168674698793,0.00391566265060241,0.0021084337349397586,0.008132530120481927,0.043373493975903614
01,005,950200,0.34185828249648054,0.6457062412013139,0.0011731581417175035,0.0009385265133740029,0.0028155795401220082,0.007508212106992023
01,005,950300,0.42185592185592186,0.5262515262515263,0.0,0.002442002442002442,0.008547008547008548,0.040903540903540904
01,005,950400,0.45372093023255816,0.39906976744186046,0.0032558139534883722,0.002325581395348837,0.01,0.1316279069767442
01,005,950500,0.7107390300230947,0.21478060046189376,0.008083140877598153,0.005773672055427252,0.010969976905311778,0.049653579676674366
01,005,950600,0.5345731998092513,0.424415832141154,0.005245588936576061,0.0019074868860276585,0.011921793037672865,0.021936099189318072
01,005,950700,0.43543717429067746,0.5332947307469601,0.0005790387955993051,0.0017371163867979154,0.004053271569195136,0.024898668210770122
01,005,950800,0.5440818314661471,0.40379931807111547,0.014612761811982466,0.0034096444227959084,0.0063321967851924016,0.027764247442766683
01,005,950900,0.38228234780711323,0.5478943923194414,0.006327732926030984,0.0002181976871045167,0.006545930613135501,0.05673139864717434
01,007,010001,0.8680351906158359,0.09860703812316716,0.0003665689149560118,0.002565982404692083,0.002565982404692083,0.027859237536656895
01,007,010002,0.9227446419671042,0.05333111812593454,0.0008307027745472669,0.0018275461040039873,0.008639308855291575,0.012626682173118459
01,007,010003,0.8141132776230269,0.15116063138347263,0.0011142061281337048,0.006128133704735376,0.011884865366759517,0.015598885793871867
01,007,010004,0.5574574917265777,0.4131005363460003,0.0019399748944425427,0.0014835102133972386,0.00661873787515691,0.019399748944425425
01,009,050101,0.7838939857288482,0.03032619775739042,0.0024209989806320085,0.006116207951070337,0.008409785932721714,0.1688328236493374
01,009,050102,0.8274637886963931,0.02485089463220676,0.003834138028969043,0.0018460664583925023,0.008378301618858278,0.13362681056518033
01,009,050200,0.8032743596514391,0.004224980195405334,0.002112490097702667,0.0036968576709796672,0.008978082915236335,0.17771322946923684
01,009,050300,0.8853672423609793,0.002657050673752135,0.0015183146707155057,0.00967925602581135,0.009869045359650788,0.09090909090909091
01,009,050400,0.9299033924960683,0.0029206919793304874,0.001797348910357223,0.0031453605931251404,0.01325544821388452,0.04897775780723433
01,009,050500,0.890178937303647,0.003961207485316214,0.0035514274006283294,0.005873514547193007,0.010244502117197105,0.0861904111460183
01,009,050601,0.9755226925038246,0.0022947475777664456,0.0,0.0022947475777664456,0.012493625701172871,0.007394186639469658
01,009,050602,0.9515586454361965,0.01805337519623234,0.002242655303879794,0.005494505494505494,0.011886073110562907,0.010764745458623009
01,009,050700,0.950624355596288,0.007904685530988657,0.001947531217779814,0.005040669034253637,0.0076755642112498555,0.026807194409439794
01,011,952100,0.09217877094972068,0.8931564245810056,0.0,0.002793296089385475,0.0034916201117318434,0.008379888268156424
01,011,952200,0.17509508381462177,0.7150302859557685,0.003239892942667981,0.0011269192844062543,0.0033807578532187633,0.10212706014931679
01,011,952500,0.42767031118587046,0.5391084945332212,0.00042052144659377626,0.00336417157275021,0.012615643397813289,0.01682085786375105
01,013,952700,0.5362853628536285,0.43419434194341944,0.014760147601476014,0.002870028700287003,0.004920049200492005,0.006970069700697007
01,013,952800,0.7647058823529411,0.20588235294117646,0.006456241032998565,0.0,0.005021520803443328,0.017934002869440458
01,013,952900,0.405045871559633,0.5541284403669725,0.022477064220183487,0.001834862385321101,0.005045871559633028,0.011467889908256881
01,013,953000,0.5746421267893661,0.37900477164280844,0.03408316291751875,0.0013633265167007499,0.008861622358554875,0.002044989775051125
01,013,953100,0.25471386040357263,0.7214687396625868,0.004961958319550115,0.0006615944426066821,0.006615944426066821,0.011577902745616937
01,013,953200,0.6019417475728154,0.37378640776699024,0.002773925104022191,0.007628294036061026,0.003236245954692556,0.010633379565418398
01,013,953300,0.8861330326944757,0.10033821871476889,0.002254791431792559,0.0016910935738444193,0.004509582863585118,0.005073280721533258
01,013,953400,0.4220402592971682,0.5581712726032071,0.0020470829068577278,0.0020470829068577278,0.010917775503241215,0.004776526782668032
01,013,953500,0.7382978723404255,0.23049645390070922,0.0,0.0014184397163120568,0.01773049645390071,0.012056737588652482
01,015,000200,0.3985156502097451,0.5501774766053567,0.004194901581155212,0.003872216844143272,0.014520813165537272,0.028718941594062602
01,015,000300,0.16853170566293657,0.80264496439471,0.0010172939979654118,0.0037300779925398438,0.007799253984401491,0.016276703967446588
01,015,000400,0.35907473309608545,0.6060498220640571,0.0024911032028469755,0.004626334519572954,0.007473309608540926,0.0202846975088968
01,015,000500,0.06681391496410823,0.9044726670347875,0.0011043622308117061,0.0016565433462175593,0.01601325234676974,0.009939260077305357
01,015,000600,0.23537477148080438,0.726691042047532,0.002742230347349177,0.0018281535648994515,0.01736745886654479,0.015996343692870202
01,015,000700,0.5117907148120855,0.40235814296241706,0.012527634487840824,0.00552689756816507,0.030213706705969047,0.03758290346352248
01,015,000800,0.5003631082062454,0.43572984749455335,0.0007262164124909222,0.004357298474945533,0.010167029774872912,0.048656499636891795
01,015,000900,0.7850550759154511,0.17564751414111343,0.008038106579339089,0.0008931229532598987,0.009526644834772252,0.020839535576064307
01,015,001000,0.6916033172080166,0.20317899101589498,0.02781617138908086,0.0024187975120939877,0.01071181755355909,0.06427090532135453
01,015,001100,0.7475979868842457,0.1316150678664023,0.011743175232575872,0.0035077016928473383,0.009760561232270855,0.09577550709165776
01,015,001201,0.6173337172473367,0.2899510509645839,0.0048949035416066804,0.0028793550244745176,0.009789807083213361,0.07515116613878492
01,015,001202,0.761297798377752,0.1186558516801854,0.0074159907300115875,0.002780996523754345,0.010428736964078795,0.09942062572421784
01,015,001300,0.9262443438914026,0.028959276018099545,0.003619909502262443,0.0058823529411764705,0.016742081447963797,0.01855203619909502
01,015,001400,0.7691689008042893,0.1941018766756032,0.0016085790884718496,0.004289544235924932,0.01072386058981233,0.02010723860589812
01,015,001500,0.8602233346168656,0.08221024258760108,0.002117828263380824,0.005968425105891414,0.014824797843665768,0.03465537158259531
01,015,001600,0.7864308342133053,0.14044350580781415,0.006599788806758185,0.004223864836325238,0.01715945089757128,0.045142555438225984
01,015,001700,0.7195314973092751,0.2185818296929408,0.009813232035454257,0.0031655587211142765,0.01978474200696423,0.029123140234251343
01,015,001800,0.816379684560845,0.12284763420633771,0.00969468962523513,0.0069454492837505415,0.020981044711329763,0.023151497612501806
01,015,002000,0.8964952952406926,0.04827492158734487,0.007363971089594981,0.00395472521478249,0.013773353334242464,0.030137733533342422
01,015,002101,0.5401606425702811,0.41767068273092367,0.011044176706827308,0.004016064257028112,0.008283132530120483,0.018825301204819275
01,015,002102,0.8117302052785923,0.13636363636363635,0.010557184750733138,0.00439882697947214,0.016129032258064516,0.020821114369501462
01,015,002103,0.7206531332744925,0.2038834951456311,0.01824065901735805,0.005001471020888498,0.023977640482494855,0.028243601059135044
01,015,002200,0.9391447368421052,0.03453947368421052,0.001644736842105263,0.0030153508771929823,0.009046052631578948,0.012609649122807019
01,015,002300,0.8363257871454592,0.12125943273484258,0.0013010668748373666,0.004944054124381993,0.021597710122300287,0.014571948998178506
01,015,002400,0.9455390746070405,0.019481957051140142,0.00442771751162276,0.00442771751162276,0.010405136152313485,0.0157183971662608
01,015,002501,0.8873299319727891,0.08049886621315193,0.006377551020408163,0.0036848072562358277,0.011337868480725623,0.010770975056689343
01,015,002502,0.9517063747585316,0.01652715174930242,0.005580596694569648,0.0036488516849109234,0.013736853402017597,0.008800171710667522
01,015,002600,0.9323650552785605,0.03468458703663559,0.0010838933448948623,0.004985909386516367,0.014524170821591154,0.01235638413180143
01,015,981901,1.0,0.0,0.0,0.0,0.0,0.0
01,015,981902,0.4,0.6,0.0,0.0,0.0,0.0
01,015,981903,,,,,,
