zcta5,white,black,api,native,multiple,hispanic
44613,0.9816,0.001,0.0035,0.0005,0.0035,0.01
44614,0.9605,0.0071,0.0058,0.0017,0.0126,0.0122
44615,0.9766,0.0027,0.0026,0.0013,0.0087,0.0081
44618,0.9659,0.0035,0.0058,0.0007,0.0095,0.0146
44620,0.9725,0.0038,0.0,0.0045,0.0096,0.0096
44621,0.9667,0.0087,0.0015,0.0026,0.0106,0.01
44622,0.9396,0.009000000000000001,0.006,0.0016,0.0118,0.0321
44624,0.99,0.002,0.0006,0.0013,0.0031,0.003
44625,0.9817,0.0085,0.0007,0.0014,0.0063,0.0014
44626,0.9822,0.002,0.0017,0.0017,0.0067,0.0057
44627,0.9883,0.0001,0.0012,0.0004,0.0037,0.0063
44628,0.9822,0.0009,0.0056,0.0009,0.0075,0.0028
44629,0.9883,0.0,0.0017,0.0008,0.0037,0.0054
44632,0.9672,0.0056,0.0042,0.0015,0.0114,0.01
44633,0.9855,0.0027,0.0019,0.0,0.0015,0.0084
44634,0.9815,0.0065,0.0,0.0,0.0069,0.0051
44637,0.9755,0.0059,0.0019,0.0011,0.01,0.0056
44638,0.9766,0.0,0.0027,0.0007,0.002,0.018000000000000002
44640,0.9735,0.0199,0.0,0.0,0.0,0.0066
44641,0.9748,0.0031,0.0037,0.0013,0.006999999999999999,0.01
44643,0.9738,0.0043,0.0009,0.0012,0.0133,0.0065
44644,0.9578,0.013,0.0025,0.0038,0.0102,0.0128
44645,0.9708,0.0045,0.0028,0.0037,0.0049,0.0134
44646,0.8808,0.0687,0.009000000000000001,0.0016,0.0205,0.0193
44647,0.9517,0.018000000000000002,0.0028,0.0014,0.0127,0.0133
44651,0.9686,0.0023,0.0,0.0023,0.0174,0.0093
44652,0.9875,0.0125,0.0,0.0,0.0,0.0
44653,0.9833,0.0033,0.0,0.0,0.0033,0.01
44654,0.9776,0.0041,0.0018,0.0009,0.0061,0.0095
44656,0.9734,0.0084,0.0034,0.0013,0.0101,0.0034
44657,0.974,0.003,0.0023,0.0028,0.0105,0.0075
44659,0.9877,0.0,0.0,0.0,0.0061,0.0061
44661,0.9883,0.0,0.0,0.0,0.0058,0.0058
44662,0.98,0.0055,0.0013,0.0018,0.0062,0.0052
44663,0.9396,0.0094,0.0054,0.0015,0.0126,0.0314
44666,0.9781,0.0031,0.0014,0.0003,0.0089,0.0082
44667,0.9045,0.0347,0.0114,0.0012,0.0177,0.0306
44669,0.9753,0.0029,0.0022,0.0,0.0167,0.0029
44670,0.9277,0.017,0.0,0.0,0.0383,0.017
44671,0.9737,0.0,0.0,0.0026,0.0053,0.0184
44672,0.9745,0.0031,0.0016,0.0012,0.0123,0.0072
44675,0.9837,0.001,0.0005,0.0043,0.0062,0.0043
44676,0.9799,0.0016,0.0023,0.0012,0.0074,0.0076
44677,0.9693,0.0063,0.0087,0.002,0.0024,0.0114
44678,0.9934,0.0,0.0,0.0,0.0066,0.0
44680,0.9751,0.0017,0.0051,0.0007,0.0053,0.0121
44681,0.985,0.0009,0.0014,0.0004,0.0059,0.0064
44682,0.9925,0.0012,0.0012,0.0,0.0025,0.0025
44683,0.9661,0.0099,0.0023,0.0015,0.0135,0.0067
44685,0.9543,0.012,0.0108,0.0015,0.0105,0.011
44687,0.996,0.0,0.0,0.0,0.0,0.004
44688,0.9548,0.021,0.0043,0.0013,0.0111,0.0075
44689,0.989,0.0031,0.0016,0.0,0.0047,0.0016
44690,1.0,0.0,0.0,0.0,0.0,0.0
44691,0.9294,0.0234,0.0127,0.0015,0.0163,0.0167
44693,0.9535,0.0,0.0233,0.0,0.0233,0.0
44695,0.99,0.0019,0.0006,0.0006,0.0044,0.0025
44697,0.984,0.0,0.0053,0.0,0.0053,0.0053
44699,0.9872,0.0021,0.0,0.0,0.0075,0.0032
44702,0.6553,0.2915,0.0038,0.0057,0.0304,0.0133
44703,0.6386,0.2402,0.0045,0.0061,0.0535,0.057
44704,0.3123,0.6212,0.0018,0.0029,0.0451,0.0166
44705,0.6518,0.273,0.0037,0.0059,0.0466,0.019
44706,0.8661,0.0884,0.0023,0.0025,0.0272,0.0134
44707,0.6426,0.2902,0.0015,0.006,0.0461,0.0136
44708,0.8867,0.0584,0.0132,0.0015,0.0239,0.0163
44709,0.8692,0.0783,0.0071,0.0011,0.0215,0.0229
44710,0.8433,0.1057,0.0021,0.0033,0.026,0.0196
44714,0.7497,0.1923,0.0046,0.0031,0.0298,0.0205
44718,0.8995,0.037000000000000005,0.032,0.0019,0.0122,0.0173
44720,0.9371,0.0175,0.0157,0.0017,0.013,0.0151
44721,0.9268,0.037000000000000005,0.0064,0.001,0.014,0.0148
44730,0.9247,0.0417,0.0008,0.0061,0.0156,0.0111
44802,0.9603,0.0,0.0078,0.0,0.0058,0.0262
44804,0.9451,0.0125,0.0058,0.0025,0.0067,0.0275
44805,0.961,0.01,0.0081,0.0011,0.01,0.0098
44807,0.9664,0.0038,0.0004,0.0004,0.013,0.016
44809,0.9795,0.0,0.0,0.0,0.0,0.0205
44811,0.9541,0.0044,0.0027,0.0016,0.0121,0.0251
44813,0.9756,0.0042,0.002,0.0011,0.0107,0.0063
44814,0.9508,0.0038,0.0034,0.0003,0.0137,0.028
44815,0.898,0.0,0.0126,0.0016,0.0031,0.0848
44816,1.0,0.0,0.0,0.0,0.0,0.0
44817,0.9622,0.0032,0.0032,0.0,0.0083,0.023
44818,0.9731,0.0008,0.0019,0.0015,0.0072,0.0155
44820,0.9635,0.0085,0.0053,0.0009,0.0082,0.0136
44822,0.9685,0.0068,0.0025,0.0031,0.0071,0.012
44824,0.9564,0.0032,0.0012,0.0027,0.0057,0.0308
44825,1.0,0.0,0.0,0.0,0.0,0.0
44826,0.9644,0.0018,0.0024,0.003,0.0095,0.019
44827,0.9459,0.0226,0.0041,0.0016,0.0165,0.0094
44828,0.9639,0.0,0.0,0.006,0.006,0.0241
44830,0.8255,0.0451,0.0042,0.0012,0.0275,0.0964
44833,0.9704,0.0052,0.0027,0.0013,0.0085,0.0119
44836,0.9194,0.0034,0.0004,0.0038,0.0109,0.0622
44837,0.9743,0.0031,0.0022,0.0038,0.0038,0.0129
44838,0.9812,0.0,0.0,0.0,0.0113,0.0075
44839,0.9388,0.0095,0.0058,0.0018,0.0117,0.0324
44840,0.9814,0.0017,0.0017,0.0003,0.0041,0.0107
44841,0.9676,0.0,0.0,0.0,0.0056,0.0268
44842,0.975,0.0046,0.0028,0.0011,0.0072,0.0094
44843,0.9719,0.0042,0.005,0.0013,0.0121,0.0054
44844,0.9764,0.0,0.0,0.0,0.0,0.0236
44846,0.9576,0.0064,0.0048,0.0012,0.0118,0.0182
44847,0.9666,0.0016,0.0019,0.0011,0.0123,0.0166
44849,0.981,0.0004,0.0022,0.0009,0.0084,0.0071
44850,0.9662,0.0,0.0,0.0,0.0,0.0338
44851,0.9572,0.0104,0.0024,0.0019,0.016,0.0121
44853,0.9885,0.0021,0.0007,0.0,0.0021,0.0064
44854,0.9857,0.0034,0.0,0.0,0.0046,0.0063
44855,0.9575,0.0039,0.0031,0.0016,0.0118,0.022
44856,0.9531,0.0,0.0,0.0,0.0312,0.0156
44857,0.9067,0.0137,0.0039,0.0024,0.0141,0.0592
44859,0.9839,0.0012,0.0012,0.0017,0.0063,0.0058
44861,0.9375,0.0,0.0,0.0,0.0,0.0625
44864,0.9803,0.0025,0.0034,0.0012,0.0066,0.0059
44865,0.9461,0.0038,0.0015,0.0023,0.0082,0.0381
44866,0.9725,0.0022,0.0009,0.0031,0.0089,0.0124
44867,0.9706,0.0013,0.0004,0.006,0.0055,0.0162
44870,0.7608,0.1548,0.0081,0.0029,0.0337,0.0398
44874,0.9543,0.0127,0.0,0.0102,0.0051,0.0178
44875,0.9728,0.0043,0.0028,0.0013,0.0082,0.0106
44878,0.9663,0.0067,0.0019,0.0019,0.0089,0.0143
44880,0.97,0.0056,0.001,0.0024,0.0077,0.0133
44881,1.0,0.0,0.0,0.0,0.0,0.0
44882,0.9776,0.0007,0.0021,0.0031,0.0052,0.0113
44883,0.9346,0.0186,0.0086,0.0012,0.0098,0.0272
44887,0.9676,0.002,0.0029,0.0,0.0147,0.0127
44889,0.9667,0.0031,0.0007,0.0012,0.0101,0.0181
44890,0.8519,0.0096,0.0034,0.0012,0.0106,0.1234
44901,0.3544,0.6132,0.0012,0.0008,0.0,0.0304
44902,0.5908,0.3431,0.0041,0.0033,0.0417,0.017
44903,0.815,0.1371,0.0068,0.0025,0.0257,0.0129
44904,0.9451,0.0201,0.0106,0.0006,0.0114,0.0122
44905,0.8344,0.1291,0.0037,0.0017,0.0161,0.015
44906,0.8798,0.0648,0.0158,0.0018,0.0189,0.0189
44907,0.8612,0.0924,0.0067,0.0017,0.0231,0.0149
45001,0.9026,0.0512,0.0,0.0,0.0264,0.0198
45002,0.9628,0.006,0.0046,0.0014,0.0101,0.0151
45003,0.957,0.0172,0.0029,0.0029,0.0143,0.0057
45005,0.9604,0.0091,0.0054,0.0016,0.0112,0.0124
45011,0.7804,0.107,0.0247,0.0015,0.019,0.0675
45013,0.9377,0.0234,0.0047,0.0016,0.0174,0.0151
45014,0.7803,0.1203,0.0234,0.002,0.0201,0.0538
45015,0.8726,0.0387,0.0043,0.0022,0.0161,0.0662
45030,0.9739,0.0028,0.0045,0.0016,0.0077,0.0095
45032,0.9397,0.0172,0.0029,0.0,0.0402,0.0
45033,0.8804,0.0217,0.0,0.0036,0.0326,0.0616
45034,0.9383,0.016,0.0093,0.0,0.0152,0.0211
45036,0.8723,0.081,0.0079,0.0018,0.0123,0.0246
45039,0.9275,0.0195,0.0169,0.0014,0.0124,0.0222
45040,0.7952,0.0371,0.1185,0.001,0.016,0.0321
45041,0.9698,0.0,0.0,0.0,0.0101,0.0201
45042,0.9368,0.0313,0.0043,0.0014,0.0156,0.0106
45044,0.8045,0.1159,0.0154,0.0017,0.0229,0.0395
45050,0.9201,0.0332,0.0142,0.0018,0.0121,0.0187
45051,0.9605,0.0,0.0339,0.0,0.0,0.0056
45052,0.974,0.0048,0.003,0.0015,0.0065,0.0103
45053,1.0,0.0,0.0,0.0,0.0,0.0
45053,0.9812,0.0012,0.0009,0.0026,0.0053,0.0088
45054,0.9624,0.0061,0.002,0.0016,0.0081,0.0198
45056,0.8811,0.0341,0.0434,0.0014,0.0202,0.0198
45062,0.9709,0.0015,0.0029,0.0015,0.0116,0.0116
45064,0.9849,0.0035,0.0007,0.0018,0.0053,0.0039
45065,0.9468,0.0122,0.006999999999999999,0.0018,0.0099,0.0223
45066,0.9178,0.0194,0.0307,0.0011,0.0144,0.0166
45067,0.9549,0.0086,0.0045,0.0015,0.0152,0.0153
45068,0.9635,0.0047,0.0072,0.0018,0.0109,0.012
45069,0.8072,0.0695,0.0682,0.0018,0.017,0.0363
45070,0.9688,0.0052,0.0156,0.0,0.0052,0.0052
45101,0.9543,0.0138,0.0013,0.0008,0.0117,0.018000000000000002
45102,0.9523,0.0105,0.0071,0.0028,0.0126,0.0147
45103,0.9441,0.0141,0.0117,0.002,0.0147,0.0135
45106,0.9744,0.0036,0.0032,0.0008,0.0096,0.0085
45107,0.9728,0.0052,0.0031,0.0017,0.0107,0.0064
45111,0.7406,0.1952,0.0,0.0,0.0401,0.0241
45112,0.9844,0.0,0.0,0.0156,0.0,0.0
45113,0.9772,0.0031,0.0052,0.0005,0.0088,0.0052
45115,0.9615,0.0128,0.0,0.0,0.0256,0.0
45118,0.9751,0.003,0.0036,0.0014,0.0105,0.0064
45120,0.9788,0.0025,0.0005,0.0022,0.009000000000000001,0.0071
45121,0.966,0.0127,0.0035,0.0017,0.0108,0.0052
45122,0.9688,0.0063,0.0024,0.002,0.0114,0.0091
45123,0.9684,0.0129,0.0017,0.0008,0.0111,0.0051
45130,0.9801,0.0031,0.001,0.002,0.0069,0.0069
45131,0.9622,0.0,0.0,0.0042,0.021,0.0126
45132,0.9504,0.0076,0.0,0.0,0.0153,0.0267
45133,0.9508,0.0196,0.0033,0.0027,0.0151,0.0085
45135,0.97,0.0032,0.0008,0.0034,0.0151,0.0076
45140,0.923,0.0144,0.0265,0.001,0.0133,0.0219
45142,0.9829,0.0018,0.0009,0.0011,0.0088,0.0045
45144,0.9646,0.0016,0.0007,0.0037,0.0164,0.0129
45145,1.0,0.0,0.0,0.0,0.0,0.0
45146,0.9626,0.0057,0.0032,0.0019,0.0101,0.0165
45147,0.9592,0.0,0.0068,0.0136,0.0204,0.0
45148,0.9805,0.0019,0.0006,0.0,0.0132,0.0038
45150,0.9387,0.0191,0.012,0.0013,0.0131,0.0158
45152,0.9469,0.0121,0.009000000000000001,0.0015,0.0145,0.016
45153,0.9796,0.0024,0.0006,0.003,0.006,0.0084
45154,0.9768,0.005,0.0033,0.0014,0.0086,0.0049
45155,0.9973,0.0,0.0,0.0,0.0027,0.0
45156,0.9898,0.0,0.0102,0.0,0.0,0.0
45157,0.9681,0.0074,0.0037,0.0011,0.0101,0.0096
45158,0.9784,0.0,0.0,0.0027,0.0081,0.0108
45159,0.9702,0.005,0.003,0.0035,0.0127,0.0056
45160,0.97,0.0014,0.0029,0.0,0.0186,0.0072
45162,0.9702,0.0052,0.0032,0.0028,0.0075,0.0111
45164,0.9557,0.0074,0.0074,0.0148,0.0037,0.0111
45166,0.949,0.0,0.0102,0.0,0.0102,0.0306
45167,0.9495,0.029,0.0019,0.0011,0.0151,0.0035
45168,0.982,0.0068,0.0,0.0,0.0075,0.0037
45169,0.9671,0.0086,0.0027,0.0019,0.0113,0.0084
45171,0.9825,0.0045,0.001,0.0023,0.0056,0.0041
45172,1.0,0.0,0.0,0.0,0.0,0.0
45174,0.9814,0.0009,0.0035,0.0,0.0058,0.0084
45176,0.9803,0.0042,0.0014,0.0015,0.0077,0.0048
45177,0.9127,0.036000000000000004,0.0074,0.0022,0.0231,0.0186
45202,0.4541,0.4823,0.019,0.0029,0.0171,0.0246
45203,0.1461,0.8068,0.009000000000000001,0.0022,0.0184,0.0175
45204,0.6688,0.238,0.0075,0.0014,0.0276,0.0567
45205,0.5301,0.3633,0.0098,0.0027,0.0292,0.0649
45206,0.334,0.6136,0.014,0.0016,0.0194,0.0175
45207,0.2476,0.7041,0.0054,0.0015,0.018000000000000002,0.0234
45208,0.8887,0.0422,0.0289,0.0011,0.0156,0.0234
45209,0.8170000000000001,0.1006,0.0288,0.0023,0.0179,0.0334
45211,0.6295,0.3194,0.0104,0.0015,0.0195,0.0198
45212,0.7915,0.1271,0.009000000000000001,0.0026,0.0216,0.0481
45213,0.4302,0.509,0.0091,0.0024,0.0252,0.024
45214,0.2242,0.7279,0.0032,0.0029,0.0221,0.0197
45215,0.6477,0.2972,0.0126,0.0016,0.0219,0.0189
45216,0.6219,0.2512,0.0168,0.0023,0.022,0.0859
45217,0.5647,0.3881,0.006,0.0023,0.0211,0.0179
45218,0.8695,0.0663,0.0086,0.0008,0.0297,0.0251
45219,0.6155,0.299,0.0446,0.0012,0.02,0.0197
45220,0.6243,0.2083,0.1106,0.0012,0.0235,0.0321
45223,0.3929,0.5526,0.0066,0.0021,0.0279,0.0179
45224,0.4379,0.5192,0.0068,0.0017,0.0204,0.014
45225,0.1695,0.7706,0.0031,0.0014,0.0266,0.0287
45226,0.9059,0.0358,0.0179,0.0015,0.0154,0.0236
45227,0.5999,0.3445,0.0132,0.0024,0.0242,0.0158
45229,0.1366,0.8253,0.0066,0.002,0.0196,0.0099
45230,0.9136,0.0368,0.0143,0.0011,0.017,0.0172
45231,0.5679,0.379,0.0113,0.0015,0.0227,0.0177
45232,0.1616,0.7653,0.0057,0.0019,0.0388,0.0267
45233,0.9633,0.014,0.0047,0.0005,0.0101,0.0074
45236,0.7784,0.1329,0.0473,0.0013,0.0182,0.0218
45237,0.2139,0.7511,0.0068,0.002,0.015,0.0112
45238,0.8033,0.1454,0.0122,0.0012,0.017,0.0209
45239,0.6777,0.2695,0.0103,0.0019,0.0228,0.0177
45240,0.29600000000000004,0.6018,0.0184,0.0019,0.0315,0.0504
45241,0.8398,0.0536,0.0457,0.0015,0.0186,0.0407
45242,0.8281,0.0491,0.0835,0.001,0.0152,0.0232
45243,0.9075,0.0212,0.0401,0.0009,0.0104,0.0198
45244,0.9394,0.0087,0.0179,0.0014,0.013,0.0197
45245,0.9426,0.0132,0.0138,0.0016,0.0123,0.0165
45246,0.4998,0.2687,0.0289,0.0007,0.0207,0.1813
45247,0.9498,0.02,0.0103,0.0005,0.0097,0.0098
45248,0.9622,0.0108,0.0088,0.0009,0.0086,0.0088
45249,0.7711,0.0615,0.097,0.0014,0.0183,0.0508
45251,0.7509,0.1839,0.0147,0.0021,0.025,0.0234
45252,0.9395,0.0291,0.0113,0.0,0.0059,0.0141
45255,0.9298,0.0138,0.0213,0.0013,0.0149,0.0189
45301,0.9462,0.0077,0.0077,0.0077,0.0,0.0308
45302,0.9766,0.0042,0.0026,0.0019,0.0068,0.0079
45303,0.9807,0.0013,0.0013,0.0013,0.0045,0.0108
45304,0.9842,0.0018,0.0018,0.0018,0.0063,0.0041
45305,0.9155,0.0346,0.0113,0.0022,0.0158,0.0206
45306,0.9795,0.0035,0.0035,0.0004,0.0079,0.0052
45307,0.9586,0.0059,0.0,0.0,0.0148,0.0207
45308,0.9791,0.0024,0.0024,0.0015,0.0071,0.0077
45309,0.9681,0.0059,0.0057,0.0013,0.0111,0.0078
45310,0.9918,0.0,0.0,0.0,0.0,0.0082
45311,0.9796,0.0016,0.0009,0.0027,0.0091,0.0061
45312,0.9826,0.0,0.0035,0.0,0.0084,0.0056
45314,0.9337,0.0227,0.0095,0.0015,0.0139,0.0188
45315,0.7725,0.17800000000000002,0.0183,0.0007,0.0222,0.0083
45316,0.8696,0.0348,0.0,0.0,0.0435,0.0522
45317,0.9831,0.0017,0.0017,0.0,0.0042,0.0093
45318,0.9757,0.0039,0.0021,0.0015,0.0091,0.0076
45319,0.9829,0.0,0.0137,0.0,0.0034,0.0
45320,0.9659,0.0054,0.0068,0.0015,0.013,0.0075
45321,0.9914,0.0,0.0032,0.0,0.0032,0.0021
45322,0.8579,0.097,0.0113,0.0016,0.02,0.0121
45323,0.9547,0.0054,0.0126,0.0022,0.0124,0.0128
45324,0.8268,0.0882,0.0322,0.0025,0.0268,0.0234
45325,0.9739,0.0049,0.0019,0.0015,0.0094,0.0083
45326,0.9729,0.0008,0.0051,0.0008,0.011,0.0093
45327,0.9692,0.0093,0.0036,0.0016,0.0062,0.0102
45328,0.9733,0.0038,0.0019,0.0,0.0152,0.0057
45330,0.976,0.0048,0.0,0.0024,0.0132,0.0036
45331,0.9644,0.0066,0.0052,0.0016,0.01,0.012
45332,0.9689,0.0049,0.0016,0.0,0.0197,0.0049
45333,0.977,0.0089,0.003,0.0,0.0104,0.0007
45334,0.9705,0.0029,0.0015,0.0005,0.0113,0.0133
45335,0.9629,0.0114,0.0042,0.0017,0.0137,0.0061
45336,0.9608,0.0,0.0131,0.0,0.0,0.0261
45337,0.9734,0.0059,0.003,0.0018,0.0065,0.0095
45338,0.9768,0.0025,0.0036,0.0019,0.0108,0.0045
45339,0.9797,0.0032,0.0049,0.0,0.0024,0.0097
45340,0.9807,0.0072,0.0012,0.0012,0.0048,0.0048
45341,0.8791,0.0057,0.0034,0.0039,0.0139,0.0941
45342,0.8679,0.0518,0.0413,0.0016,0.0173,0.0201
45344,0.9184,0.0045,0.0045,0.0017,0.0113,0.0597
45345,0.9575,0.0158,0.0034,0.0013,0.0168,0.0052
45346,0.9747,0.0039,0.0022,0.0009,0.0131,0.0052
45347,0.9722,0.0053,0.0042,0.003,0.0107,0.0046
45348,0.9779,0.002,0.001,0.0,0.001,0.0181
45349,0.9649,0.0,0.0023,0.0023,0.0234,0.006999999999999999
45350,1.0,0.0,0.0,0.0,0.0,0.0
45351,0.9672,0.0,0.0,0.0182,0.0,0.0146
45352,0.9375,0.0481,0.0,0.0,0.0144,0.0
45353,0.959,0.0103,0.0103,0.0051,0.0154,0.0
45354,0.9502,0.0125,0.0031,0.0,0.0016,0.0327
45356,0.9258,0.0286,0.0069,0.0018,0.0241,0.0128
45358,0.986,0.0,0.0112,0.0028,0.0,0.0
45359,0.9649,0.0091,0.0015,0.0025,0.0061,0.0158
45360,1.0,0.0,0.0,0.0,0.0,0.0
45361,0.9618,0.0,0.0,0.0139,0.0243,0.0
45362,0.9916,0.0009,0.0009,0.0,0.0019,0.0046
45363,0.987,0.0006,0.0045,0.0017,0.0051,0.0011
45365,0.9155,0.0282,0.0139,0.0019,0.0231,0.0174
45368,0.9733,0.0057,0.0028,0.0006,0.0076,0.0099
45369,0.9568,0.0056,0.0037,0.0031,0.0147,0.0161
45370,0.9722,0.0053,0.0029,0.0012,0.0114,0.006999999999999999
45371,0.9581,0.0062,0.0098,0.0016,0.0111,0.0131
45372,0.976,0.0027,0.0027,0.0,0.0027,0.016
45373,0.908,0.0323,0.0224,0.0017,0.019,0.0166
45377,0.9233,0.0277,0.0148,0.0014,0.0174,0.0155
45378,0.9926,0.0025,0.0,0.0,0.0049,0.0
45380,0.9879,0.0018,0.0004,0.0004,0.0057,0.0038
45381,0.974,0.0053,0.0033,0.0011,0.0102,0.0062
45382,0.9645,0.0071,0.0,0.0047,0.0118,0.0118
45383,0.9763,0.0037,0.0028,0.0013,0.0095,0.0064
45384,0.0635,0.882,0.0,0.002,0.0335,0.019
45385,0.8471,0.1014,0.0085,0.0029,0.0246,0.0155
45387,0.8187,0.0882,0.0143,0.0047,0.0562,0.0178
45388,0.984,0.0,0.0,0.0,0.0062,0.0099
45389,0.9578,0.0,0.0019,0.0058,0.0211,0.0134
45390,0.9207,0.0052,0.002,0.002,0.0116,0.0584
45402,0.2289,0.7247,0.005,0.0027,0.0217,0.0169
45403,0.7838,0.0985,0.006999999999999999,0.0028,0.0317,0.0761
45404,0.8133,0.1203,0.0089,0.0028,0.0279,0.0269
45405,0.2881,0.6509,0.0066,0.0024,0.0284,0.0236
45406,0.1204,0.8375,0.0021,0.002,0.0254,0.0126
45409,0.8969,0.0397,0.0159,0.0016,0.0212,0.0247
45410,0.821,0.0789,0.01,0.0039,0.0337,0.0525
45414,0.8094,0.1431,0.01,0.0019,0.0197,0.016
45415,0.6459,0.3012,0.0117,0.0018,0.0231,0.0163
45416,0.2625,0.6988,0.0023,0.0002,0.0254,0.0108
45417,0.1634,0.7966,0.0012,0.0029,0.0221,0.0139
45418,0.7776,0.1668,0.0096,0.0,0.0319,0.0141
45419,0.923,0.02,0.02,0.002,0.0153,0.0196
45420,0.9119,0.0339,0.0112,0.002,0.0196,0.0213
45424,0.7756,0.1299,0.0292,0.0027,0.0312,0.0314
45426,0.2139,0.7472,0.0036,0.002,0.024,0.0093
45428,0.6042,0.3375,0.0042,0.0125,0.0208,0.0208
45429,0.928,0.0205,0.0162,0.0017,0.0154,0.0181
45430,0.9055,0.0147,0.0426,0.0019,0.016,0.0193
45431,0.8199,0.0523,0.0574,0.0022,0.0271,0.0411
45432,0.9137,0.0276,0.016,0.0021,0.0198,0.0207
45433,0.752,0.0996,0.0299,0.001,0.0403,0.0772
45434,0.8865,0.0194,0.051,0.0016,0.0188,0.0226
45439,0.843,0.076,0.0169,0.0022,0.0233,0.0385
45440,0.8934,0.0414,0.0246,0.0019,0.0179,0.0209
45449,0.833,0.104,0.0143,0.0022,0.0172,0.0293
45458,0.8469,0.0474,0.0612,0.0013,0.0202,0.0229
45459,0.9017,0.0317,0.0295,0.0013,0.0165,0.0193
45502,0.9483,0.0229,0.0042,0.002,0.0127,0.0099
45503,0.8773,0.0677,0.0113,0.0015,0.0244,0.0178
45504,0.9076,0.0427,0.0094,0.0014,0.0203,0.0186
45505,0.7746,0.1551,0.0025,0.004,0.0328,0.0311
45506,0.5341,0.3775,0.0032,0.0028,0.0458,0.0366
45601,0.8819,0.0787,0.0046,0.0026,0.0217,0.0104
45612,0.9611,0.0113,0.0019,0.003,0.0159,0.0068
45613,0.9338,0.0239,0.0042,0.0047,0.0245,0.0089
45614,0.9153,0.0516,0.0032,0.0028,0.0201,0.0071
45616,0.9628,0.0013,0.0019,0.0071,0.0193,0.0077
45617,0.9577,0.0,0.0,0.0141,0.0282,0.0
45618,1.0,0.0,0.0,0.0,0.0,0.0
45619,0.9638,0.0065,0.0035,0.0023,0.012,0.012
45620,0.9694,0.0131,0.0,0.0011,0.0109,0.0055
45621,0.9681,0.0032,0.0,0.0064,0.0224,0.0
45622,0.9533,0.0,0.0,0.0,0.0312,0.0156
45623,0.9765,0.0052,0.0014,0.0026,0.0072,0.0072
45624,0.9677,0.0,0.0,0.0,0.0323,0.0
45628,0.938,0.0317,0.0017,0.0046,0.0173,0.0067
45629,0.9281,0.0478,0.0012,0.0055,0.0084,0.009000000000000001
45630,0.9661,0.0254,0.0,0.0,0.0085,0.0
45631,0.9401,0.0243,0.0072,0.0037,0.0154,0.0093
45634,0.9735,0.0038,0.0014,0.0028,0.0114,0.0071
45636,0.9932,0.0,0.0,0.0,0.0,0.0068
45638,0.9512,0.0256,0.0019,0.0018,0.0144,0.0051
45640,0.9607,0.0064,0.0041,0.0042,0.0138,0.0108
45642,0.9394,0.0303,0.0,0.0,0.0303,0.0
45644,0.9765,0.0047,0.0007,0.0016,0.0052,0.0113
45645,0.9888,0.0013,0.0007,0.0013,0.0056,0.0023
45646,0.9892,0.0,0.0,0.0054,0.0054,0.0
45647,0.9791,0.004,0.0036,0.0044,0.0056,0.0032
45648,0.9129,0.0598,0.0011,0.0058,0.0141,0.0064
45650,0.9816,0.0,0.0,0.0069,0.0115,0.0
45651,0.9758,0.0025,0.0025,0.0043,0.0108,0.0041
45652,0.9781,0.0011,0.0017,0.0054,0.0097,0.004
45653,0.9744,0.0007,0.0012,0.0084,0.0096,0.0057
45654,0.9869,0.0011,0.0011,0.0022,0.0033,0.0055
45656,0.9751,0.0068,0.0029,0.0021,0.011,0.0021
45657,0.9701,0.0011,0.0007,0.0102,0.0084,0.0095
45658,0.9605,0.0111,0.0018,0.0072,0.0072,0.0122
45659,0.9727,0.0051,0.0,0.0017,0.0114,0.0091
45660,0.9673,0.004,0.0011,0.0051,0.0139,0.0087
45661,0.9705,0.0054,0.0021,0.0035,0.0119,0.0067
45662,0.9143,0.0358,0.0053,0.0041,0.0228,0.0177
45663,0.9641,0.0028,0.001,0.0059,0.0163,0.0099
45669,0.9595,0.0091,0.0129,0.0012,0.0097,0.0076
45671,0.9912,0.0,0.0022,0.0022,0.0044,0.0
45672,0.9617,0.0172,0.0006,0.0011,0.0132,0.0063
45673,0.9377,0.0078,0.0,0.0026,0.0494,0.0026
45674,0.8847,0.0861,0.0086,0.0034,0.0,0.0172
45678,0.9827,0.0,0.0,0.0027,0.0036,0.0109
45679,0.9772,0.0028,0.0014,0.0021,0.0092,0.0071
45680,0.9329,0.0391,0.0031,0.0021,0.0155,0.0072
45681,0.9739,0.0065,0.0024,0.0018,0.0112,0.0041
45682,0.9802,0.0017,0.0012,0.0029,0.0087,0.0054
45684,0.9612,0.0022,0.0028,0.005,0.02,0.0089
45685,0.9432,0.028,0.0,0.0,0.0168,0.012
45686,0.9611,0.0124,0.0003,0.0024,0.0177,0.0062
45688,0.9937,0.0021,0.0,0.0,0.0042,0.0
45690,0.961,0.008,0.0029,0.0046,0.0144,0.009000000000000001
45692,0.9717,0.0023,0.0025,0.0038,0.0119,0.0079
45693,0.9735,0.003,0.0014,0.0035,0.0118,0.0068
45694,0.9718,0.0021,0.0038,0.004,0.0111,0.0071
45695,0.9733,0.003,0.0,0.0089,0.0089,0.0059
45696,0.9847,0.0014,0.0007,0.0,0.0056,0.0077
45697,0.9769,0.0047,0.0004,0.0033,0.0053,0.0094
45698,0.9882,0.0,0.0,0.0,0.0118,0.0
45701,0.8736,0.0357,0.0485,0.0014,0.02,0.0207
